Date,S.N.,Transaction No.,Symbol,Buyer,Seller,Quantity,Rate,Amount
2025-07-05,215,2025070305014892,NIFRA,58,42,100,278.00,27,800.00
2025-07-05,216,2025070305014891,NIFRA,36,42,50,278.00,13,900.00
2025-07-05,217,2025070305014890,NIFRA,57,42,20,278.00,5,560.00
2025-07-05,218,2025070305014889,NIFRA,74,42,110,278.00,30,580.00
2025-07-05,219,2025070305014937,NIFRA,72,42,455,277.00,126,035.00
2025-07-05,220,2025070305014907,NIFRA,41,26,1,000,278.80,278,800.00
2025-07-05,221,2025070305014898,NIFRA,72,42,45,277.00,12,465.00
2025-07-05,222,2025070305014897,NIFRA,22,42,10,277.00,2,770.00
2025-07-05,223,2025070305014896,NIFRA,51,42,89,277.00,24,653.00
2025-07-05,224,2025070305014895,NIFRA,6,42,35,277.00,9,695.00
2025-07-05,225,2025070305015058,NRIC,7,50,100,1,248.10,124,810.00
2025-07-05,226,2025070305014789,NRIC,42,52,283,1,248.00,353,184.00
2025-07-05,227,2025070305014764,NRIC,42,29,40,1,248.00,49,920.00
2025-07-05,228,2025070305014763,NRIC,42,52,100,1,248.00,124,800.00
2025-07-05,229,2025070305014706,NRIC,42,58,320,1,248.00,399,360.00
2025-07-05,230,2025070305014705,NRIC,55,58,100,1,248.10,124,810.00
2025-07-05,231,2025070305014704,NRIC,58,58,80,1,248.20,99,856.00
2025-07-05,232,2025070305014928,NRM,13,88,500,462.00,231,000.00
2025-07-05,233,2025070305014910,NRM,13,34,50,462.00,23,100.00
2025-07-05,234,2025070305014909,NRM,34,34,40,462.00,18,480.00
2025-07-05,235,2025070305014908,NRM,58,34,10,463.50,4,635.00
2025-07-05,236,2025070305014870,NRM,58,34,500,463.50,231,750.00
2025-07-05,237,2025070305014823,NRM,34,28,10,462.00,4,620.00
2025-07-05,238,2025070305014674,NRM,44,32,70,463.00,32,410.00
2025-07-05,239,2025070305014673,NRM,44,35,10,462.90,4,629.00
2025-07-05,240,2025070305014672,NRM,44,32,10,462.00,4,620.00
2025-07-05,241,2025070305014671,NRM,44,56,15,462.00,6,930.00
2025-07-05,242,2025070305014595,NRM,4,56,25,462.00,11,550.00
2025-07-05,243,2025070305014576,NRM,48,56,220,462.00,101,640.00
2025-07-05,244,2025070305014680,NRM,44,57,500,463.90,231,950.00
2025-07-05,245,2025070305014679,NRM,44,91,365,463.90,169,323.50
2025-07-05,246,2025070305014678,NRM,44,42,200,463.80,92,760.00
2025-07-05,247,2025070305014677,NRM,44,35,50,463.70,23,185.00
2025-07-05,248,2025070305014676,NRM,44,16,10,463.60,4,636.00
2025-07-05,249,2025070305014675,NRM,44,4,390,463.50,180,765.00
2025-07-05,250,2025070305014801,NRM,66,6,20,461.00,9,220.00
2025-07-05,251,2025070305014685,NRM,44,80,190,464.00,88,160.00
2025-07-05,252,2025070305014684,NRM,44,48,10,464.00,4,640.00
2025-07-05,253,2025070305014683,NRM,44,59,500,464.00,232,000.00
2025-07-05,254,2025070305014682,NRM,44,26,100,464.00,46,400.00
2025-07-05,255,2025070305014681,NRM,44,39,10,464.00,4,640.00
2025-07-05,256,2025070305015026,NRN,22,33,41,2,193.00,89,913.00
2025-07-05,257,2025070305015025,NRN,45,33,50,2,199.90,109,995.00
2025-07-05,258,2025070305015007,NRN,17,17,10,2,200.00,22,000.00
2025-07-05,259,2025070305014996,NRN,13,17,11,2,200.00,24,200.00
2025-07-05,260,2025070305014995,NRN,13,38,89,2,200.00,195,800.00
2025-07-05,261,2025070305014566,NRN,70,6,100,2,195.00,219,500.00
2025-07-05,262,2025070305014565,NRN,34,6,46,2,195.00,100,970.00
2025-07-05,263,2025070305014599,NRN,22,66,40,2,191.10,87,644.00
2025-07-05,264,2025070305014598,NRN,43,66,10,2,191.10,21,911.00
2025-07-05,265,2025070305014572,NRN,33,16,11,2,197.00,24,167.00
2025-07-05,266,2025070305014689,NRN,55,16,77,2,197.00,169,169.00
2025-07-05,267,2025070305014688,NRN,55,7,10,2,196.00,21,960.00
2025-07-05,268,2025070305014687,NRN,55,43,100,2,195.00,219,500.00
2025-07-05,269,2025070305014686,NRN,55,74,11,2,195.00,24,145.00
2025-07-05,270,2025070305014665,NRN,22,5,20,2,191.10,43,822.00
2025-07-05,271,2025070305014731,NRN,55,14,205,2,200.00,451,000.00
2025-07-05,272,2025070305014694,NRN,55,14,35,2,200.00,77,000.00
2025-07-05,273,2025070305014693,NRN,55,94,65,2,200.00,143,000.00
2025-07-05,274,2025070305014692,NRN,55,55,180,2,199.00,395,820.00
2025-07-05,275,2025070305014691,NRN,55,37,11,2,199.00,24,189.00
2025-07-05,276,2025070305014690,NRN,55,48,11,2,198.00,24,178.00
2025-07-05,277,2025070305014746,NRN,63,33,45,2,191.20,98,604.00
2025-07-05,278,2025070305014736,NRN,55,16,15,2,200.00,33,000.00
2025-07-05,279,2025070305014735,NRN,55,65,100,2,200.00,220,000.00
2025-07-05,280,2025070305014734,NRN,55,13,50,2,200.00,110,000.00
2025-07-05,281,2025070305014733,NRN,55,17,30,2,200.00,66,000.00
2025-07-05,282,2025070305014732,NRN,55,58,100,2,200.00,220,000.00
2025-07-05,283,2025070305014786,NRN,89,35,44,2,200.00,96,800.00
2025-07-05,284,2025070305014779,NRN,89,22,150,2,200.00,330,000.00
2025-07-05,285,2025070305014778,NRN,89,16,275,2,200.00,605,000.00
2025-07-05,286,2025070305014750,NRN,56,16,10,2,200.00,22,000.00
2025-07-05,287,2025070305014867,NRN,58,53,100,2,203.00,220,300.00
2025-07-05,288,2025070305014866,NRN,58,50,100,2,202.00,220,200.00
2025-07-05,289,2025070305014865,NRN,58,89,200,2,202.00,440,400.00
2025-07-05,290,2025070305014882,NRN,89,38,31,2,200.00,68,200.00
2025-07-05,291,2025070305014994,NRN,13,7,100,2,199.90,219,990.00
2025-07-05,292,2025070305014946,NRN,88,38,80,2,200.00,176,000.00
2025-07-05,293,2025070305014945,NRN,88,57,20,2,199.90,43,998.00
2025-07-05,294,2025070305014917,NRN,22,57,30,2,199.90,65,997.00
2025-07-05,295,2025070305015057,NTC,17,44,30,849.00,25,470.00
2025-07-05,296,2025070305015056,NTC,17,38,20,849.00,16,980.00
2025-07-05,297,2025070305015006,NTC,17,55,100,848.90,84,890.00
2025-07-05,298,2025070305015005,NTC,17,51,10,848.80,8,488.00
2025-07-05,299,2025070305015004,NTC,17,51,10,848.70,8,487.00
2025-07-05,300,2025070305014988,NTC,36,42,10,848.00,8,480.00
2025-07-05,301,2025070305014721,NTC,17,51,20,846.80,16,936.00
2025-07-05,302,2025070305014666,NTC,34,51,10,846.70,8,467.00
2025-07-05,303,2025070305014616,NTC,35,6,10,846.60,8,466.00
2025-07-05,304,2025070305014905,NTC,42,21,20,847.00,16,940.00
2025-07-05,305,2025070305014831,NTC,34,17,10,846.70,8,467.00
2025-07-05,306,2025070305014728,NTC,17,21,25,848.00,21,200.00
2025-07-05,307,2025070305014724,NTC,17,97,25,848.00,21,200.00
2025-07-05,308,2025070305014723,NTC,17,7,20,847.00,16,940.00
2025-07-05,309,2025070305014722,NTC,17,51,10,846.90,8,469.00
2025-07-05,310,2025070305015030,PHCL,65,36,100,509.20,50,920.00
2025-07-05,311,2025070305015021,PHCL,48,36,430,509.20,218,956.00
2025-07-05,312,2025070305014913,PHCL,35,36,170,509.20,86,564.00
2025-07-05,313,2025070305014912,PHCL,35,21,100,509.00,50,900.00
2025-07-05,314,2025070305014911,PHCL,35,22,105,509.00,53,445.00
2025-07-05,315,2025070305014761,PHCL,34,49,50,508.60,25,430.00
2025-07-05,316,2025070305014900,PSF,42,10,39,945,11.12,444,188.40
2025-07-05,317,2025070305014899,PSF,42,32,10,055,11.12,111,811.60
2025-07-05,318,2025070305014743,PSF,42,32,50,000,11.12,556,000.00
2025-07-05,319,2025070305015044,RMF1,14,58,6,510,9.85,64,123.50
2025-07-05,320,2025070305015043,RMF1,14,20,400,9.85,3,940.00
2025-07-05,321,2025070305015042,RMF1,14,42,100,9.85,985.00
2025-07-05,322,2025070305014697,RMF1,14,52,500,9.80,4,900.00
2025-07-05,323,2025070305015060,RNLI,47,22,112,480.00,53,760.00
2025-07-05,324,2025070305015059,RNLI,47,57,276,480.00,132,480.00
2025-07-05,325,2025070305014953,RNLI,48,57,724,480.00,347,520.00
2025-07-05,326,2025070305014952,RNLI,48,46,11,480.00,5,280.00
2025-07-05,327,2025070305014951,RNLI,48,26,200,480.00,96,000.00
2025-07-05,328,2025070305014950,RNLI,48,32,1,000,480.00,480,000.00
2025-07-05,329,2025070305014637,RNLI,26,22,29,479.70,13,911.30
2025-07-05,330,2025070305014636,RNLI,26,17,11,479.60,5,275.60
2025-07-05,331,2025070305014635,RNLI,26,49,10,479.00,4,790.00
2025-07-05,332,2025070305014634,RNLI,29,62,11,478.60,5,264.60
2025-07-05,333,2025070305014842,RNLI,29,22,171,479.70,82,028.70
2025-07-05,334,2025070305014841,RNLI,29,17,100,479.50,47,950.00
2025-07-05,335,2025070305014840,RNLI,29,40,50,479.00,23,950.00
2025-07-05,336,2025070305014785,RNLI,47,50,11,478.70,5,265.70
2025-07-05,337,2025070305014742,RNLI,52,40,10,479.00,4,790.00
2025-07-05,338,2025070305014669,RNLI,29,58,11,478.60,5,264.60
2025-07-05,339,2025070305014949,RNLI,48,1,1,000,480.00,480,000.00
2025-07-05,340,2025070305014948,RNLI,48,22,65,480.00,31,200.00
2025-07-05,341,2025070305014850,RNLI,47,22,11,478.70,5,265.70
2025-07-05,342,2025070305014845,RNLI,29,22,22,480.00,10,560.00
2025-07-05,343,2025070305014844,RNLI,29,34,300,479.90,143,970.00
2025-07-05,344,2025070305014843,RNLI,29,13,335,479.80,160,733.00
2025-07-05,345,2025070305015049,SAHAS,40,42,56,610.50,34,188.00
2025-07-05,346,2025070305015040,SAHAS,53,32,170,611.90,104,023.00
2025-07-05,347,2025070305015039,SAHAS,53,59,280,611.00,171,080.00
2025-07-05,348,2025070305015037,SAHAS,81,59,100,610.20,61,020.00
2025-07-05,349,2025070305015035,SAHAS,81,25,342,610.20,208,688.40
2025-07-05,350,2025070305015034,SAHAS,52,25,50,610.30,30,515.00
2025-07-05,351,2025070305014653,SAHAS,62,34,100,611.70,61,170.00
2025-07-05,352,2025070305014590,SAHAS,57,56,150,611.00,91,650.00
2025-07-05,353,2025070305014582,SAHAS,57,49,50,611.00,30,550.00
2025-07-05,354,2025070305014581,SAHAS,57,51,35,611.00,21,385.00
2025-07-05,355,2025070305014564,SAHAS,54,51,50,611.00,30,550.00
2025-07-05,356,2025070305014726,SAHAS,4,47,33,611.70,20,186.10
2025-07-05,357,2025070305014725,SAHAS,8,47,67,611.70,40,983.90
2025-07-05,358,2025070305014717,SAHAS,62,94,85,611.80,52,003.00
2025-07-05,359,2025070305014696,SAHAS,48,94,10,611.80,6,118.00
2025-07-05,360,2025070305014695,SAHAS,8,34,433,611.70,264,866.10
2025-07-05,361,2025070305014655,SAHAS,8,34,500,611.70,305,850.00
2025-07-05,362,2025070305014759,SAHAS,57,29,65,611.00,39,715.00
2025-07-05,363,2025070305014758,SAHAS,18,29,100,611.70,61,170.00
2025-07-05,364,2025070305014757,SAHAS,22,29,100,611.70,61,170.00
2025-07-05,365,2025070305014756,SAHAS,4,29,173,611.70,105,824.10
2025-07-05,366,2025070305014751,SAHAS,4,58,10,611.70,6,117.00
2025-07-05,367,2025070305014727,SAHAS,4,25,34,611.70,20,797.80
2025-07-05,368,2025070305014770,SAHAS,51,21,71,611.90,43,444.90
2025-07-05,369,2025070305014769,SAHAS,51,48,605,611.90,370,199.50
2025-07-05,370,2025070305014767,SAHAS,62,58,21,611.80,12,847.80
